Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17101;61920;2019/000615;2019/000615;CAÑADA DEL SANTÍSIMO REHABILITACIÓN ZONAS VERDES;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;1165000;0;1165000;84636,53;209532;870831,47;870831,47;785601,73;0;785601,73;
6;GFA SUPLEMENTOS Y CRÉDITOS EXTRAORD.;001;151;17101;61920;2022/000632;2022/000632;PARQUES DE LA CIUDAD DE MADRID. PLANTACIONES ARBÓREAS PARA COMPENSACIÓN EMISIONES CO2;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;0;124,87;124,87;124,87;0;0;0;0;0;0;
6;GFA SUPLEMENTOS Y CRÉDITOS EXTRAORD.;001;151;17101;61920;2022/000632;2025/001198;PARQUE FORESTAL VALDEBEBAS, DISTRITO HORTALEZA. PLANTACIONES ARBÓREAS COMPENSACIÓN EMISIONES CO2;216;HORTALEZA;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;0;95875,13;95875,13;0;0;95875,13;95875,13;3092,76;0;3092,76;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17101;61913;2023/003039;2023/003039;PARQUE DEHESA DE LA VILLA. MODERNIZACIÓN ÁREAS INFANTILES (ID 21: 18084);209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;650000;-53015,87;596984,13;0;0;596984,13;596984,13;0;0;0;
;;001;151;17101;61920;2017/000244;2017/000244;PARQUE DE LA CASA DE CAMPO. ACTUACIONES DE REHABILITACIÓN;209;MONCLOA-ARAVACA;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;1509818;0;1509818;0;0;1509818;1509818;1493543,79;0;1493543,79;
;;001;151;17101;61920;2022/000632;2022/000632;PARQUES DE LA CIUDAD DE MADRID. PLANTACIONES ARBÓREAS PARA COMPENSACIÓN EMISIONES CO2;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;0;50186;50186;50186;0;0;0;0;0;0;
;;001;151;17101;61920;2022/001432;2022/001432;JARDÍN HISTÓRICO EL CAPRICHO ALAMEDA DE OSUNA. RESTAURACIÓN FORTÍN Y CASINO DE BAILE;221;BARAJAS;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;829523;-173951;655572;0,06;0;655571,94;655571,94;380495,76;0;298623,7;
;;001;151;17101;61920;2024/001099;2024/001099;VIVERO MUNICIPAL DE MIGAS CALIENTES. REHABILITACIÓN DE INFRAESTRUCTURAS;209;MONCLOA-ARAVACA;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;362365;0;362365;16692,39;39637,9;306034,71;306034,71;3807,65;0;0;
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;151;17101;61920;2022/000632;2022/000632;PARQUES DE LA CIUDAD DE MADRID. PLANTACIONES ARBÓREAS PARA COMPENSACIÓN EMISIONES CO2;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;0;24905,69;24905,69;24905,69;0;0;0;0;0;0;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17102;60922;2025/005007;2025/005007;BOSQUE URBANO EN EL PARQUE DE CARLOS SOLÉ. ÁRBOLES SINGULARES CON CAJAS NIDO (ID 19: 15341);213;PUENTE DE VALLECAS;09;MEDIO AMBIENTE;00;PARQUES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;40000;-3362,71;36637,29;0;0;36637,29;36637,29;0;0;0;
;;001;151;17102;61920;2022/000553;2022/000553;PARQUE PINAR DEL REY. OBRAS DE REMODELACIÓN INTEGRAL;216;HORTALEZA;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;1081064;112174;1193238;0,41;0;1193237,59;1193237,59;1193237,57;0;1193237,57;
;;001;151;17102;61920;2022/001463;2022/001463;PARQUE LA VIÑA. OBRAS DE REHABILITACIÓN;213;PUENTE DE VALLECAS;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;1316975;-215046,84;1101928,16;0;0;1101928,16;1101928,16;1101926,52;0;1101926,52;
;;001;151;17102;61920;2022/001464;2022/001464;PARQUE DE VALDEBERNARDO. OBRAS DE REMODELACIÓN;219;VICALVARO;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;954662;-141105,95;813556,05;9742,11;0;803813,94;803813,94;803812,54;0;803812,54;
;;001;151;17102;61920;2022/001467;2022/001467;PARQUE PINAR DE LA ELIPA. OBRAS DE MEJORA (ID 18: 10392);215;CIUDAD LINEAL;09;MEDIO AMBIENTE;00;PARQUES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;135187,64;135187,64;0;0;135187,64;135187,64;135187,64;0;135187,64;
;;001;151;17102;61920;2024/001327;2024/001327;PARQUE FORESTAL MONTECARMELO. PLANTACIONES ARBÓREAS;208;FUENCARRAL-EL PARDO;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;96931;0;96931;0,74;0;96930,26;96930,26;96735,57;0;96735,57;
;;001;151;17102;61920;2024/001347;2024/001347;ZONAS VERDES AVENIDA SANTUARIO DE VALVERDE. PLANTACIONES ARBÓREAS;208;FUENCARRAL-EL PARDO;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;78569;0;78569;1,51;0;78567,49;78567,49;43930,28;0;43930,28;
;;001;151;17102;61920;2025/001085;2025/001085;ZONA VERDE EN CALLE DÉDALO. EJECUCIÓN PARQUE BIOCONECTA;220;SAN BLAS-CANILLEJAS;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;0;10940;10940;0,91;0;10939,09;10939,09;10939,09;0;10939,09;
;;001;151;17102;61920;2025/001261;2025/001261;PARQUE DE PEÑUELAS. OBRAS DE REHABILITACIÓN;202;ARGANZUELA;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;0;30000;30000;56,53;0;29943,47;29943,47;29943,47;0;29943,47;
;;001;151;17102;61920;2025/001262;2025/001262;PARQUE FUENTELARREINA. OBRAS DE REHABILITACIÓN;208;FUENCARRAL-EL PARDO;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;0;25000;25000;15,17;0;24984,83;24984,83;24984,83;0;24984,83;
;;001;151;17102;61920;2025/001322;2025/001322;PARQUE DEL ESPINILLO. OBRAS DE INSTALACIÓN DE SISTEMA DE TELEGESTIÓN DEL RIEGO;217;VILLAVERDE;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;0;11207,15;11207,15;0;0;11207,15;11207,15;0;0;0;
;;001;151;17102;61920;2025/001442;2025/001442;CERRO ALMODÓVAR. ACTUACIÓN PILOTO DE RESTAURACIÓN PARA FOMENTO DE LA BIODIVERSIDAD;219;VICALVARO;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;0;42584;42584;258,2;0;42325,8;42325,8;0;0;0;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17102;61920;2022/001467;2022/001467;PARQUE PINAR DE LA ELIPA. OBRAS DE MEJORA (ID 18: 10392);215;CIUDAD LINEAL;09;MEDIO AMBIENTE;00;PARQUES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;1296174;0;1296174;0,78;0;1296173,22;1296173,22;1296173,2;0;1296173,2;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17102;61920;2023/003032;2023/003032;ZONA FORESTAL MONTECARMELO: M-607 KM.13-GTA.VENTISQUERO DE LA CONDESA.REHABILITACIÓN (ID 21: 17548);208;FUENCARRAL-EL PARDO;09;MEDIO AMBIENTE;00;PARQUES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;205000;0;205000;0;51200;153800;153800;1003,54;0;1003,54;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17102;61920;2024/001079;2024/001079;PARQUE CERRO ALMODÓVAR. OBRAS DE REHABILITACIÓN INTEGRAL;210;LATINA;09;MEDIO AMBIENTE;00;PARQUES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;205000;0;205000;0;46860;158140;158140;984,18;0;984,18;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17102;61920;2024/001149;2024/001149;PARQUE DE LAS CRUCES, DISTRITO DE LATINA. REHABILITACIÓN;210;LATINA;09;MEDIO AMBIENTE;00;PARQUES;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;205000;0;205000;0;50780;154220;154220;0;0;0;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17102;61920;2025/005010;2025/005010;"PARQUE ALCALDE J.LUIS ÁLVAREZ Y ÁLVAREZ.ZONAS ESTANCIALES,CANINAS Y PAISAJÍSTICA(ID 18:11555;11559)";216;HORTALEZA;09;MEDIO AMBIENTE;00;PARQUES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;481372,52;481372,52;41077,07;0;440295,45;440295,45;21370,95;0;21370,95;
;;001;151;17102;61921;2025/001053;2025/001053;ZONA VERDE EN EL CAÑAVERAL. TRASLADO Y ADECUACIÓN DE PARQUE CANINO;219;VICALVARO;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;0;15306,38;15306,38;15306,38;0;0;0;0;0;0;
;;001;151;17102;61921;2025/001363;2025/001363;ZONA VERDE AVENIDA DAROCA. OBRAS DE ACONDICIONAMIENTO TALUDES Y AJARDINAMIENTO;215;CIUDAD LINEAL;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;0;9693,62;9693,62;0;0;9693,62;9693,62;9693,62;0;9693,62;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17102;61921;2019/009152;2019/009152;JARDÍN CON ESPECIES DE ECOSISTEMAS MEDITERRÁNEOS ENTRE C/GÉMINIS Y ORIÓN. PLANTACIÓN (ID: 11330);221;BARAJAS;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;14673;14673;0,62;0;14672,38;14672,38;14672,38;0;14672,38;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17102;61921;2023/003031;2023/003031;ZONAS VERDES ENSANCHE DE VALLECAS. CAMINOS, ZONAS ESTANCIALES Y OTRAS MEJORAS(ID 21: 17461);218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;18;PRESUPUESTOS PARTICIPATIVOS;205000;0;205000;0;50380;154620;154620;982,12;0;982,12;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17102;61921;2023/003036;2023/003036;ZONA VERDE EN EL BARRIO DE REJAS. OBRAS DE ACONDICIONAMIENTO (ID 21: 17683);220;SAN BLAS-CANILLEJAS;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;820000;-14673;805327;281732,19;0;523594,81;523594,81;522145,5;0;522145,5;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17102;61921;2023/003040;2023/003040;MURO Y TERRAPLÉN EN ZONA VERDE CALLE MIRASIERRA. REPARACIÓN Y TRATAMIENTO DE TALUD (ID 21:18593);212;USERA;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;250000;0;250000;75174,41;0;174825,59;174825,59;174825,58;0;174825,58;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17102;61921;2025/001039;2025/001039;ZONAS VERDES BARRIO DE ORCASITAS, DISTRITO DE USERA. OBRAS DE REHABILITACIÓN;212;USERA;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;40000;40000;52,38;0;39947,62;39947,62;39947,62;0;39947,62;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;151;17102;61921;2025/001043;2025/001043;ZONAS VERDES EN LAS TABLAS, DISTRITO FUENCARRAL-EL PARDO. OBRAS DE REHABILITACIÓN;208;FUENCARRAL-EL PARDO;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;20000;20000;4,01;0;19995,99;19995,99;19995,98;0;19995,98;
;;001;161;15200;62301;2025/001051;2025/001051;LOCAL OFICINA VERDE ÁREA VIVIENDA, C/ BUSTAMANTE, 30. INSTALACIONES DE SEGURIDAD;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;7865;7865;1413,67;0;6451,33;6451,33;2837,45;0;2837,45;
;;001;161;15200;62301;2025/001136;2025/001136;SERVICIOS ADMINISTRATIVOS DEL ÁREA DE POLÍTICAS DE VIVIENDA. INSTALACIONES TÉCNICAS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;39644;39644;1054,2;0;38589,8;38589,8;38589,8;0;38589,8;
;;001;161;15200;62302;2025/001167;2025/001167;EQUIPAMIENTO SERVICIOS OFICINA VERDE DEL ÁREA DE VIVIENDA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;242;242;23;0;219;219;219;0;219;
;;001;161;15200;62500;2025/001132;2025/001132;SERVICIOS ADMINISTRATIVOS DEL ÁREA DE POLÍTICAS DE VIVIENDA. MOBILIARIO Y EQUIPOS DE OFICINA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;174915;174915;65764,53;1264,45;107886,02;107886,02;107885,92;0;107885,92;
;;001;161;15200;62599;2024/001178;2024/001178;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL ÁREA DE POLÍTICAS DE VIVIENDA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;18000;0;18000;5100,14;0;12899,86;12899,86;12899,86;0;12899,86;
;;001;161;15200;62601;2024/001178;2024/001178;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL ÁREA DE POLÍTICAS DE VIVIENDA;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;1500;1500;354,61;0;1145,39;1145,39;1145,39;0;1145,39;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;161;15230;61904;2022/000510;2022/000510;OBRAS DE URBANIZACIÓN ESPACIOS INTERBLOQUE PLAN ESPECIAL COLONIA URPISA;218;VILLA DE VALLECAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;1292266;179258,51;1471524,51;174746,68;0;1296777,83;1296777,83;946407,51;0;942701,93;
;;001;161;15230;62599;2025/001427;2025/001427;SERVICIO DE REGENERACIÓN URBANA. SOPORTES PARA PRESENTACIÓN PLAN REGENERA MADRID (BANNERS);999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;640;640;27,74;0;612,26;612,26;0;0;0;
;;001;161;15230;61904;2022/000469;2022/000469;OBRAS DE URBANIZACIÓN ESPACIOS INTERBLOQUE PLAN ESPECIAL ROGER DE FLOR;211;CARABANCHEL;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;23823,52;23823,52;0;0;23823,52;23823,52;20420,16;0;20420,16;
;;001;161;15230;61904;2022/000510;2022/000510;OBRAS DE URBANIZACIÓN ESPACIOS INTERBLOQUE PLAN ESPECIAL COLONIA URPISA;218;VILLA DE VALLECAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;202770;202770;1,6;0;202768,4;202768,4;0;0;0;
;;001;161;15230;61904;2023/001400;2023/001400;POLÍGONOS E,I,Z,MORATALÁZ,ÁREAS PREFERENTES DE IMPULSO A LA REGENERACIÓN URBANA 14.03. RENOVACIÓN;214;MORATALAZ;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;666976;577420;1244396;102590,72;0;1141805,28;1141805,28;635125,16;0;631419,58;
;;001;161;15230;61904;2024/000414;2024/000414;APE 12.05 CALLES DE JOSÉ ANESPERE, MERCEDES MANJÓN Y JUAN ESPAÑOL. ACTUACIONES DE REGENERCIÓN URBANA;212;USERA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;604541;-15494,64;589046,36;203601,36;0;385445;385445;10622,69;0;10622,69;
;;001;161;15230;61904;2024/000415;2024/000415;CORNISA DE ORCASITAS, DISTRITO DE USERA. ACTUACIONES DE REGENERCIÓN URBANA;212;USERA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;17500;-17500;0;0;0;0;0;0;0;0;
;;001;161;15230;61904;2024/001060;2024/001060;PLAZA ANEXA AL COLEGIO PÚBLICO SAGUNTO. ÁREA PREFERENTE DE IMPULSO A LA REGENERACIÓN URBANA 17.01.;217;VILLAVERDE;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;706976;399893;1106869;136294,57;0;970574,43;970574,43;36811,91;0;33106,33;
;;001;161;15230;61904;2024/001061;2024/001061;CALLE PATERNA JUNTO AL COLEGIO PÚBLICO SAGUNTO. ACTUACIONES DE REGENERACIÓN URBANA;217;VILLAVERDE;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;806976;205000;1011976;64626,24;0;947349,76;947349,76;693562,29;0;689856,71;
;;001;161;15230;61904;2024/001320;2024/001320;ÁREA REHABILITACIÓN SANTA ANA, FUENCARRAL. REGENERACIÓN Y RENOVACIÓN URBANA;208;FUENCARRAL-EL PARDO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;13911;0;13911;13911;0;0;0;0;0;0;
;;001;161;15230;61904;2024/001323;2024/001323;ÁREA REHABILITACIÓN COLONIA FERROVIARIOS,(C/ELDA,DIAMANTE Y JUAN JOSÉ MTNZ.SECO).REGENERACIÓN URBANA;217;VILLAVERDE;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;17500;-17500;0;0;0;0;0;0;0;0;
;;001;161;15230;61904;2025/000342;2025/000342;CALLE DEL IBOR Y ENTORNO, BARRIO DE ENTREVÍAS. ACTUACIONES DE REGENERACIÓN URBANA;213;PUENTE DE VALLECAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;17500;27500;45000;45000;0;0;0;0;0;0;
;;001;161;15230;61904;2025/000343;2025/000343;CALLE DE LA HUERTA DEL CONVENTO, CASCO HISTÓRICO DE VICÁLVARO. ACTUACIONES DE REGENERACIÓN URBANA;219;VICALVARO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;17500;4639,77;22139,77;0;0;22139,77;22139,77;0;0;0;
;;001;161;15230;61904;2025/000344;2025/000344;CALLE DE VERDAGUER Y GARCÍA, BARRIO SAN PASCUAL DE LA ALEGRÍA. ACTUACIONES DE REGENERACIÓN URBANA;215;CIUDAD LINEAL;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;17500;5771,83;23271,83;0;0;23271,83;23271,83;12411,63;0;12411,63;
;;001;161;15230;61904;2025/000345;2025/000345;CALLE DE BUJALANCE, COLONIA DEL CERRO BERMEJO. ACTUACIONES DE REGENERACIÓN URBANA;210;LATINA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;1647811;-1647811;0;0;0;0;0;0;0;0;
;;001;161;15230;61904;2025/000348;2025/000348;CALLE DE LA HACIENDA DE PAVONES, BARRIO PAVONES-LAS LATAS. ACTUACIONES DE REGENERACIÓN URBANA;214;MORATALAZ;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;17500;3144,25;20644,25;0;0;20644,25;20644,25;15139,12;0;15139,12;
;;001;161;15230;61904;2025/000349;2025/000349;CALLE DE SAN PEDRO DE CARDEÑA, MANOTERAS SUR. ACTUACIONES DE REGENERACIÓN URBANA;216;HORTALEZA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;1647811;-577420;1070391;1045740,55;0;24650,45;24650,45;18734,31;0;18734,31;
;;001;161;15230;61904;2025/001024;2025/001024;PARQUE JUAN CARMONA “HABICHUELA” EN ACCESO A LA CASA DE CAMPO. ACTUACIONES DE REGENERACIÓN URBANA;210;LATINA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0;800000,34;800000,34;773669;0;26331,34;26331,34;20538,45;0;20538,45;
;;001;161;15230;61904;2025/001383;2025/001383;PARCELA G, DISTRITO SAN BLAS-CANILLEJAS, CALLES DEPORTISTAS, ALBAIDA Y OTRAS. REGENERACIÓN URBANA;220;SAN BLAS-CANILLEJAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0;25762,93;25762,93;17690,55;0;8072,38;8072,38;0;0;0;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;161;15230;61904;2022/000469;2022/000469;OBRAS DE URBANIZACIÓN ESPACIOS INTERBLOQUE PLAN ESPECIAL ROGER DE FLOR;211;CARABANCHEL;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0;847741,49;847741,49;847741,49;0;0;0;0;0;0;
;;001;180;23100;62301;2024/000052;2024/000052;SERVICIOS ÁREA DE POLÍTICAS SOCIALES, FAMILIA E IGUALDAD. INSTALACIONES TÉCNICAS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;10285,24;10285,24;0;0;10285,24;10285,24;7835,97;0;7835,97;
;;001;180;23100;62301;2025/000071;2025/000071;SERVICIOS ÁREA DE POLÍTICAS SOCIALES, FAMILIA E IGUALDAD. INSTALACIONES TÉCNICAS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;26000;37714,76;63714,76;469,4;0;63245,36;60441,41;7166,1;0;7166,1;
;;001;180;23100;62500;2025/000069;2025/000069;EQUIPAMIENTO SERVICIOS ÁREA DE POLÍTICAS SOCIALES, FAMILIA E IGUALDAD;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;5000;35400;40400;1344,63;0;39055,37;392,65;392,65;0;392,65;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;180;23100;62500;2024/000060;2024/000060;EQUIPAMIENTO SERVICIOS ÁREA DE POLÍTICAS SOCIALES, FAMILIA E IGUALDAD;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;6484,34;6484,34;0;0;6484,34;6484,34;6484,34;0;6484,34;
;;001;180;23100;62599;2025/000069;2025/000069;EQUIPAMIENTO SERVICIOS ÁREA DE POLÍTICAS SOCIALES, FAMILIA E IGUALDAD;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;52500;-36119,9;16380,1;9487,8;0;6892,3;6892,3;3162,84;0;3162,84;
;;001;180;23100;62601;2025/000069;2025/000069;EQUIPAMIENTO SERVICIOS ÁREA DE POLÍTICAS SOCIALES, FAMILIA E IGUALDAD;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;4000;0;4000;4000;0;0;0;0;0;0;
;;001;180;23100;62901;2025/000070;2025/000070;SERVICIOS ÁREA DE POLÍTICAS SOCIALES, FAMILIA E IGUALDAD. SEÑALIZACIÓN;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;4000;0;4000;4000;0;0;0;0;0;0;
;;001;180;23100;63301;2025/000071;2025/000071;SERVICIOS ÁREA DE POLÍTICAS SOCIALES, FAMILIA E IGUALDAD. INSTALACIONES TÉCNICAS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;301000;-7868,83;293131,17;47190,76;16979,86;228960,55;153610,28;14377,22;0;14377,22;
;;001;180;23100;63500;2025/000069;2025/000069;EQUIPAMIENTO SERVICIOS ÁREA DE POLÍTICAS SOCIALES, FAMILIA E IGUALDAD;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;5000;1000;6000;658,66;0;5341,34;0;0;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;180;23100;63500;2024/000060;2024/000060;EQUIPAMIENTO SERVICIOS ÁREA DE POLÍTICAS SOCIALES, FAMILIA E IGUALDAD;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0;2607,07;2607,07;0;0;2607,07;2607,07;2607,07;0;2607,07;
;;001;180;23100;63901;2025/000070;2025/000070;SERVICIOS ÁREA DE POLÍTICAS SOCIALES, FAMILIA E IGUALDAD. SEÑALIZACIÓN;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;5000;-1000;4000;3770,1;0;229,9;229,9;0;0;0;
;;001;180;23102;62500;2025/000052;2025/000052;EQUIPAMIENTO CENTROS DE FAMILIA E INFANCIA;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;0;3255;3255;3255;0;0;0;0;0;0;
;;001;180;23102;62599;2025/000052;2025/000052;EQUIPAMIENTO CENTROS DE FAMILIA E INFANCIA;998;VARIOS DISTRITOS;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;03;INFANCIA Y FAMILIA;;;;;;;100000;-93061,89;6938,11;6938,11;0;0;0;0;0;0;
